10076 2
3 520.77 458.11
3 493.24 480
3 506.88 470.71
3 503.99 543.57
3 470.28 490.91
3 502.65 508.7
1 506.3 554.07
3 492.94 523.59
3 489.79 510.59
3 504.78 500
3 500.2 491.43
3 513.81 561.5
3 511.26 476.3
3 520.52 485.45
3 477.16 500
3 505.4 498
3 495.41 518.57
3 496.58 508.51
3 509.67 526.15
3 499.33 517.93
1 523.46 510
3 505.47 534.43
3 517.88 535.38
3 511.37 496.13
3 506.01 521.2
3 493.42 500.34
3 506.13 527.5
3 502.04 508.33
1 499.03 550
1 485.71 501.18
3 502.79 492.38
3 497.59 517.42
2 523.34 514.55
1 503.24 479.23
3 504.3 488.57
3 478 481.46
3 530.2 534.9
3 488.26 440
3 504.24 528
1 478.88 566.09
3 503.87 469.17
3 502.67 535.61
3 496.96 536.93
1 506.96 551.18
3 510.41 518.89
3 496.83 487.22
3 515.55 533.33
3 485.18 542.48
3 511.89 487.06
3 549.66 450
3 495.37 526.67
3 504.32 540
3 495.01 475
3 507.47 586.45
1 450.69 516.47
1 483.52 520
3 480.31 556.83
3 503.01 519.82
3 500.45 574.59
3 485.33 487.2
3 501.93 482.44
3 517.6 464.25
3 506.47 553.33
3 496.12 571.67
3 494.19 474
3 507.59 462.35
3 505.69 456.11
3 511.01 547.2
1 487.06 524.71
3 489.81 496.19
1 492.41 552.31
3 483.39 547.13
3 478.45 550.15
3 516.65 540
3 513.68 539.1
3 516.41 495.14
3 507.48 497.96
3 493.26 555.59
3 512.11 479.41
3 478.16 471.61
3 496.94 506.47
3 495.9 530.41
1 507.74 480
3 506.12 532.52
3 492.31 508.33
3 523.73 492
3 485.54 538.06
3 475.5 546.5
3 504.88 553.89
3 494.06 525.37
3 467.98 536.36
3 491.92 510.77
3 501.89 490
3 490.3 503.61
3 494.51 536.15
3 497.02 529.41
3 509.66 505
3 518.88 513.95
3 508.93 495.57
3 493.48 475.91
3 481.04 442.35
3 506.73 484.92
3 501.74 456.19
3 481.42 484
3 505.87 532.22
3 508.12 494.29
3 488.95 529.06
3 498.51 500
3 484.87 536.55
3 510.37 549.57
1 496.45 534.33
1 479.59 617
1 486.68 587
3 509.46 548.29
1 508.91 532.67
3 487.08 538.33
3 500.24 475.48
3 502.39 528
3 492.04 475.56
1 520.66 551.43
3 502.24 501.67
3 503.76 532.38
3 510.49 505.65
3 510.59 547.14
3 492.57 516.36
3 490.81 473.57
3 481.54 403.16
1 483.54 573.57
1 478.81 642
1 488.74 545
3 495.35 497.71
3 489.63 556
3 494.04 539.42
3 494.57 480
3 500.76 467.66
3 493.96 509.2
3 487.82 550.83
3 479.43 544.5
3 478.51 516.97
1 479.86 593.75
3 487.29 499.93
3 489.07 544.86
3 509.13 440
3 491.55 506.25
3 492.56 513.3
3 515.69 493.85
3 494.38 477.66
3 513.29 526.84
3 488.51 548.71
3 487.21 534.48
3 487.6 500.2
3 474.83 520
3 490.61 491.97
3 508.22 481.33
3 514.64 536.47
3 502.21 540
3 475.86 486.96
3 482.02 522.24
3 510.44 509.29
3 500.14 584.44
3 487.7 537.21
3 494.89 502.74
3 481.76 513.33
3 487.93 533.71
3 501.24 520.67
3 487.21 505
3 502.55 559.55
3 497.2 510
3 486.06 478.33
3 491.98 492
3 476.52 561.98
3 514.95 514.62
3 500.18 507.69
3 514.52 508.42
3 504.39 505.91
3 504.93 496.28
3 512.76 543.95
3 504.44 512.63
3 478.97 523.56
3 514.22 496.4
3 489.25 543.81
3 507.22 512
1 498.15 588.42
3 494.64 529.25
3 503.45 568.4
3 481.09 556.36
3 492.8 542.73
3 478.62 551.88
3 489.74 547.2
3 486.84 476.49
3 509.38 490
3 505.24 436.15
3 487.96 495.74
3 522.91 472.86
1 516.62 527.83
3 499.26 548.89
3 482.54 513.47
3 492.54 461.04
3 485.37 486.25
3 474.39 564.88
3 504.73 450.91
3 481.98 470.53
3 478.53 502.14
1 504.9 474.4
3 506.62 542.46
3 495.36 487.37
3 504.5 482.7
3 520.92 462.73
3 503.7 530.24
2 502.94 499.49
1 479.54 528.75
1 505.98 540.87
3 500.48 510.35
1 490.4 474.29
3 488.78 497.04
3 481.05 559.58
3 488.74 490
3 493.16 481.05
3 480.81 506.23
3 491.21 536.61
3 475.23 536.67
3 487.8 522.96
3 502.81 529.67
3 485.95 503.9
3 486.99 522.45
3 487.15 503.61
3 490.28 510.43
3 495.98 526.58
1 493.58 582
3 481.45 576.32
3 507.45 528.8
3 500.53 470.88
3 481.22 517.74
3 506.78 535
3 506.15 531.14
3 500.29 481.67
3 474.7 510.25
3 509.61 528.43
1 493.75 603.87
3 508.21 463.67
3 474.14 548.42
3 504.91 487.14
3 502.51 520.8
2 468.67 541.67
3 510.38 507.37
3 508.21 501.65
3 499.29 452.33
3 471.63 544.07
3 521.14 445.33
3 505.26 522.9
3 488.06 512.63
3 483.08 454.12
3 461.83 541.79
3 515.77 516
1 521.95 516.47
3 472.93 474.29
3 508.26 446.4
1 516.84 574.29
3 489.97 492.06
3 484.84 437.92
3 497.19 487.58
1 498.73 536
3 493.39 473.91
3 507.49 506.11
3 511.46 490
3 495.27 533.8
1 457.7 593.85
3 491.64 515.56
1 501.7 486.67
3 492.53 522.86
3 492.04 561.43
3 507.38 510.12
3 489.38 475.53
3 497.48 497.69
3 495.17 514.74
3 503.98 530
3 478.6 531.67
3 515.23 347.69
4 497.25 487
3 479.27 491.58
3 496.86 512.94
3 484.77 518.82
1 481.34 546.67
3 506.84 534.02
3 482.46 528.71
1 474.2 528
3 500.01 507.39
3 500.74 505.41
3 494.25 500.82
3 490.18 554.74
3 502.54 497.49
3 485.17 468.44
3 490.85 542.63
3 481.3 518.67
3 504.28 568.65
3 498.62 491.25
3 508.61 483.83
3 485.39 517.78
3 472.61 569.8
4 522.65 471.25
3 491.89 499.67
3 492.36 542.91
3 472.52 535.05
1 463.19 533.33
1 475.32 518.82
3 493.53 525
3 485 510
3 495.92 534.23
3 487.18 486.21
3 487.15 510
3 513.4 502.35
3 495.56 449.71
3 505.62 537.38
3 470.52 543.16
3 495.42 507.5
3 485.17 573.33
3 503.08 482.06
3 504.81 555.56
3 486 526.67
3 487.08 520.31
3 496.68 528.13
3 493.14 516.32
3 505.68 528.67
3 451.23 494.74
3 503.23 497.75
3 492.22 562.5
3 488.35 539.33
3 497.7 487.52
3 481.21 476.23
3 501.93 482.5
3 481.83 519.37
4 485.56 511.78
3 481.93 524.8
3 495.53 572.38
3 509.3 484
3 496.3 459.23
3 495.53 548.89
3 479.81 472.86
3 484.2 580.48
3 518.28 511.76
3 492.4 538.23
1 477.22 552.24
3 476.22 528.46
3 502.03 497.89
3 485.98 524.52
3 510.25 517.42
3 487.35 438.13
3 468.68 545.14
3 502.44 516.47
1 526.1 561.25
3 502.49 511.88
3 482.93 530
3 499.8 507.91
3 484.85 517.11
3 479.07 495.79
1 528.66 566
3 472.95 541.82
1 465.66 521.54
3 478.24 520
3 501.07 513
3 494.87 494.73
3 489.28 507.62
3 514.13 475.79
3 481.76 516.56
3 485.47 513.14
3 488.48 531.43
3 480.68 461.05
3 496.99 544
3 480.93 520
3 493.35 527
3 480.06 437.89
3 500.76 500.81
3 480.72 515.87
3 505.62 472
3 490.65 547.62
3 477.06 513.07
1 492.76 529.09
3 491.41 484.29
3 472.33 488.89
3 505.6 437.41
3 502.66 529.77
3 498.38 501.72
3 501.19 519.33
3 479.32 524.71
3 494.53 497.53
3 489.63 530.89
3 500.3 476.11
3 488.92 506.04
3 490.66 489.41
3 493.48 484
3 508.2 554.21
1 494.63 601.05
3 505.79 456.43
3 497.18 499.73
1 509.19 564
3 506.07 522.27
3 483.16 486.55
3 486.24 450
3 507.65 517.84
3 501.77 525
1 487.71 516.67
3 497.51 513.16
3 496.95 504.71
3 480.04 494.47
3 467.6 530
3 524.94 508.67
3 510.76 519.66
3 482.35 530
1 467.45 532.19
3 477.87 610.48
3 479.04 441.05
3 490.88 513.07
3 522.69 478.52
3 518.28 507.25
3 502.98 512.83
3 477.51 584.76
3 477.36 471.22
3 494.12 487.11
3 470.77 515.83
3 491.82 417.14
1 485.91 450
3 479.43 563.28
3 493.44 517.89
3 463.31 503.77
3 496.1 503.88
1 480 522.96
3 497.54 471.4
3 481.57 533.97
1 479.43 558.86
1 512.11 530
3 490.62 484.76
3 452.3 535
3 498.96 532.16
3 482.61 500.99
3 479.26 558.23
3 489.34 554.33
3 486.41 498.97
3 529.04 406.49
3 510 506.67
3 503.79 555.65
3 491.99 534.94
1 504.57 587.27
3 502.94 526.54
3 496.61 503.14
3 469.48 526.27
3 504.81 524.29
3 486.95 536
3 495.49 557.07
3 472.24 565.96
3 491.56 464.31
3 495.1 524.44
3 496.44 536.84
1 487.66 585
3 492 445.71
1 513.47 502.14
3 502.85 524.14
3 456.32 514
3 473.91 573.15
3 507.53 442.98
3 490.27 507.62
3 507.89 459.33
3 501.56 475.29
3 522.91 507.18
3 483.83 542.16
3 509.6 517.27
3 483.74 567.67
3 533.78 493.64
3 503.15 350
1 473.2 564.17
3 495.99 551.67
3 485.21 520
3 477.24 480.79
3 492.16 537.95
3 495.39 529.69
3 492.49 495.59
3 500.94 514.44
3 463.69 530
3 508.42 522.61
1 502.44 507.5
3 515.37 541.21
3 482.89 541.11
3 494.89 515.81
3 480.83 520.69
4 480.65 500
3 493.13 484.17
3 495.05 550.07
3 484.84 499.14
3 497.13 433.57
3 488.02 535
3 515 411.36
3 497.1 521.9
3 493.26 484.76
3 475.42 573.78
3 509.6 519.62
3 494.18 543.26
3 487.69 510.16
3 493.66 520.35
3 476.64 530.56
3 489.35 529.22
3 495.83 481.14
3 488.94 549.79
3 488.26 470
3 478.61 570
3 514.11 511.85
3 480.78 544.26
3 470.23 571.67
3 480.45 491.53
3 478.29 477.39
3 484.57 481.03
3 521.16 532.64
3 474.31 490
3 469.43 541.88
3 487.37 501.5
3 482.71 500.34
3 493.98 484.77
3 496.17 506.29
3 492.78 550.91
3 507.4 434.64
1 511.63 521.11
3 473.22 511.4
3 497.31 519.21
3 495 506.08
3 480.18 458.75
3 479.78 528.3
3 495.48 460
3 502.84 481.69
3 497.27 464.74
3 481.41 573.75
3 491.85 500
3 516.94 394.44
3 496.29 463.64
1 489.97 514.55
3 478.27 597.2
3 486.48 464
3 500.17 516.49
3 502.84 555.76
3 495.76 498.77
3 498.37 492.41
3 509.31 438
3 477.36 522.1
3 480.01 476.24
3 467.23 519
1 473.55 563.85
3 486.75 470.83
3 486.09 459.2
3 481.82 490.91
3 485.61 460.77
3 496.31 493.15
3 494.63 517.6
3 476.36 516.22
3 489.86 512.73
3 476.02 556.19
1 486.03 520.54
3 487.48 484.19
3 500.83 499.43
3 489.52 553.33
3 490.14 448.97
3 496.63 526.05
3 484.29 475.14
3 480.11 536.92
1 470.88 485
3 473.39 512
3 482.68 516.25
3 497.24 494.29
3 484.03 541.4
3 486.97 514.58
3 507.6 494.81
3 471.9 546.03
3 506.33 468.53
3 486.96 453.6
3 490.41 517.98
3 483.79 540.82
3 497.92 534.18
3 501.96 471.16
3 485.85 413
3 489.18 524.44
3 484.73 521.54
3 477.59 493.33
3 492.06 479.24
3 497.88 496.28
3 484.03 505
3 479.76 566.67
3 491.2 525.31
1 480.2 584.35
3 489.31 481.7
3 479.76 450.43
3 501.99 547.69
3 483.99 539.76
3 484.03 441.9
1 467.47 541.11
3 495.55 502.58
3 494.98 456.92
1 454.89 576.67
3 473.89 541.13
3 493.41 501.27
3 460.74 572.5
1 496.56 514.74
3 494.41 450.74
3 515.93 508.42
3 484.5 518.87
3 494.33 552.38
3 472.48 539.43
3 490.43 424.3
3 456.75 533.33
1 475.43 482.5
3 498.04 553.33
3 486.93 536.11
3 500 483.06
3 478.85 493.75
3 490.98 516.32
3 491.28 477.84
3 464.69 557.14
3 503.28 388.24
3 496.13 477.37
3 475.13 515.37
3 516.98 490.43
3 509.32 450.7
1 497.38 592.73
2 484.11 485
3 485.61 567.14
1 513.26 563.75
3 491.64 520.49
3 492.93 545.81
3 494.66 528.92
3 485.86 465.79
3 479.91 536.57
3 457.49 540.91
2 484.18 548
3 476.64 485
3 476.22 502.83
1 476.64 505.22
3 472.76 506.67
3 476.68 528
3 485.42 540.16
3 501.05 536.47
3 494.9 565.22
3 482.17 445.23
3 477.64 471.67
3 482.37 512.68
3 475.87 513.72
3 483.77 537.58
3 507.42 476.3
3 473.78 544.31
3 483.91 442.5
3 485.34 407.06
3 462.75 450
3 495.63 509.61
3 477 540.15
3 493.1 494.29
3 494.65 497.4
3 484.05 547.5
3 491.46 474.9
3 498.77 522.57
3 508.57 438.29
3 474.26 448.57
3 487.29 480.27
3 470.1 526.67
3 491.54 476
1 480.23 552.5
3 497.88 536.96
3 481.44 513.18
3 474.96 538.22
3 489.32 518.11
3 479.8 535.71
3 499.05 513.04
3 490.65 554.55
3 482.59 457.65
1 497.38 530.3
3 504.83 450.77
3 493.93 460
3 487.89 454.44
3 490.6 444.68
3 492.38 579.17
3 502.8 504.19
3 492.05 550.91
3 513.52 521.82
3 491.49 424
3 496.33 468.7
3 487.14 477
3 466.89 569.6
3 468.84 529.43
3 482.23 476.15
1 469.56 567
3 504.11 385
3 516.47 473.75
3 486.06 550
3 488.76 534.43
3 485.95 558.67
1 466.23 601.33
3 484.22 510.7
3 490.28 473.94
3 481.97 460.98
3 491.1 430.2
3 485.53 482.42
3 492.41 508.78
3 492.63 540
3 463.68 511.11
3 475.44 528
3 501.06 505.26
3 491.05 489.09
3 493.53 490.51
3 518.59 500
3 476.94 503.86
3 472.78 425.37
3 500.65 469.2
3 492.35 498.13
3 470.85 495.81
3 495.66 521.03
3 486.59 511.58
3 478.88 529.48
3 487.27 431.89
3 486.99 479.36
3 473.01 485.28
3 471.02 490
3 480.97 517.14
3 505.4 460
3 496.86 486.15
1 493.94 603.81
3 479.05 490.71
3 479.48 528.22
3 507.5 518.4
3 493.66 528.3
1 494.32 572.94
3 497.58 488.07
3 484.88 506.97
3 488.79 497.06
3 479.31 480
3 493.15 527.52
3 468.16 513.17
3 497.56 468.78
3 507.72 474.84
3 496.15 415.33
3 481.58 501.8
3 474.98 501.46
3 480.26 497.22
3 492.66 527.38
3 498.22 477.06
3 488.46 515.56
3 482.22 535.56
3 510.62 531.52
3 484.13 384.76
3 480.66 514.12
3 488.38 516.25
3 493.32 447.06
3 484.38 492.61
3 485.98 531.15
3 487.79 528.39
3 477.94 508.21
3 497.9 451.25
3 494.09 514.38
3 481.04 526.12
3 471.26 514.22
1 460.03 607.78
3 476.38 478.89
3 484.44 537.42
3 469.12 533.57
3 527.54 458.57
3 490.12 485.63
3 468.81 525.56
3 481.94 512.5
3 488.32 493.94
3 484.91 517.14
3 478.69 462.07
3 489.62 461.79
3 482.03 428.86
3 467.97 495.38
3 488.63 505.29
3 488.05 496.67
3 493.98 471.54
1 472.25 493.85
3 496.85 496.11
3 488.16 463.43
3 483.51 504.76
3 464.84 436.86
3 504.37 466.67
3 493.56 497.73
3 462.18 503.64
3 464.16 392.31
3 487.51 487.5
3 477.24 557.78
3 488.28 476.36
3 486.39 558.79
3 499.7 445.22
3 498.55 517.5
3 483.2 528.89
3 486.28 513.25
3 501.34 494.75
3 510.93 520
3 482.32 494.21
3 481.71 440
3 475.71 540.56
3 487.09 512.54
3 466.01 525.45
1 473.4 558.89
1 512.01 467.6
3 472.77 521.29
3 490.51 485.47
3 469.18 508.06
3 482.26 525.06
3 478.15 405.6
3 487.68 482.81
3 476.49 501.5
3 480.78 511.57
3 484.24 487.43
3 490.11 501.69
3 469.6 532.75
3 476.96 414
3 495.69 525.56
3 482.82 525.24
3 474.03 519
3 530.15 395.38
3 475.57 517.69
3 492.52 413.04
3 508.54 469.57
3 482.75 515.48
3 471.32 496.8
3 495.13 488.87
3 490.79 496.43
3 457 529.76
3 502.15 480
3 483.99 458.36
3 494.37 473.71
1 492.37 558.78
3 493 430.2
3 461.03 483.64
3 498.61 475.05
2 477.46 490.91
3 488.69 501.18
3 487.22 514.67
3 462.44 518.5
1 493.68 485
3 476.87 459.43
3 485.21 489.02
3 497.69 513.1
3 485.58 508.33
3 486.56 570.77
3 460.82 482.5
3 481.47 465.6
3 489.96 550
2 493.36 474.76
3 481.84 519.22
3 474.61 497.04
3 485.96 545.07
3 477.55 471.21
3 495.49 511.43
3 471.61 560.98
3 482.62 521.82
3 493.06 497.18
3 494.73 551.67
3 499.73 477.63
3 483.14 516.47
3 476.26 517.78
3 476.79 533.45
3 484.03 541.93
3 480.52 522.04
3 486.82 522.03
3 491.94 507.76
3 493.88 493.56
3 492.59 487.88
3 483.21 531.58
1 475.73 482.5
3 493.91 473.95
1 489.49 580
3 481.47 491.69
3 471.53 496.25
3 470.44 528.08
3 475.98 525.82
3 485.52 494
3 471.21 532.5
3 489.52 475.84
3 499.87 434.44
3 504.06 462.8
3 473.9 487.27
3 479.43 481.41
3 485.42 496.57
3 479.89 516.67
3 487.63 491.72
1 455.81 566.67
3 460.62 502.5
3 460.75 524.21
3 469.33 494.4
3 493.15 529.06
3 489.2 527.69
3 458.92 555.74
3 477.44 457
3 479.43 461.67
3 508.02 497.74
3 459.84 517
3 473.67 523.64
3 498.71 448.93
3 491.12 495
3 463.03 571.43
3 479.82 450
3 477.22 512.37
3 480.94 521.36
3 501.91 487.54
3 488.53 503
3 487.82 466.32
3 463.37 420.74
3 492.95 489.44
3 496.45 485.82
3 480.08 534.63
3 483.01 444
3 473.21 483.25
3 475.97 471.43
3 495.98 488.89
3 482.63 452.89
3 486.59 494.07
4 458.21 570.67
3 492.25 424.62
3 487.16 503.27
1 472.3 505.19
3 480.87 474.27
3 501.1 457.94
3 493.55 472.63
3 484.87 492.5
3 483.44 552.8
3 484.3 497.31
3 509.78 452.31
3 512.34 371.43
3 488.64 509.87
3 481.67 489.41
3 480.77 555.76
3 475.89 502.86
2 473.35 506.67
3 476.67 534.39
3 481.08 458.36
3 482.8 546.25
3 488.71 524.44
3 476.38 499.18
1 494.06 550
3 506.23 421.54
3 484.1 532.08
3 474.06 488
3 509.51 547.14
1 513.11 456.4
3 463.15 504.1
1 488.15 447.06
3 469.76 502.89
3 474.3 469.8
3 493.22 471.52
3 456.16 537.65
1 488.39 568
3 470.09 520.47
3 512.71 417.82
3 485.66 474.36
1 493.28 484.62
1 463.99 554.12
3 474.11 568.4
3 463.82 521.82
1 482.12 492.75
3 479.28 492
3 491.22 513.75
3 486.02 504
3 479.86 482.95
1 503.23 448.57
3 487.18 529.55
3 481.91 490.27
1 451.81 498.82
3 499.38 473.96
1 502.86 480.74
4 494.77 556.84
3 467.15 464.17
3 470.63 531.33
3 470.96 493.33
3 462.49 557.34
3 491.67 496.82
3 487.71 505.17
3 479.71 501
3 486.51 479.07
3 473.49 568
3 488.85 454.86
3 490.04 494.6
3 485.56 512.09
3 486.1 503.61
3 485.07 479.33
3 488.06 464.62
3 480.67 475
3 479.26 528.33
3 481.59 420
3 470.99 501.05
3 476.64 461.28
3 504.65 464.89
3 470.33 485.43
3 491.45 496.52
3 481.13 567.91
3 504.01 417.29
3 474.73 507.55
3 474.66 482.55
3 471.63 531.63
3 458.14 470
3 483.93 524.71
3 470.48 506.82
3 494.73 461.88
3 476.44 410.95
3 479.59 448.08
3 472.53 491.8
3 483.82 466.55
3 489.48 479.41
3 485.67 504.38
3 481.11 503.33
3 494.63 389.09
3 479.72 449.03
3 487.19 443.81
3 479.92 445.56
3 494.37 482.86
3 453.47 508.57
3 465.49 491.13
3 492.08 413.33
3 475.68 493.56
3 482.51 474.44
3 475.92 454.93
3 471.28 501.25
3 478.02 497.44
3 489.85 499.63
1 472.46 512.31
3 484.64 548.42
3 511.04 438.05
1 468.76 526.11
3 485.48 463.3
3 479.17 513.33
3 485.75 485.86
3 472.8 455.43
3 473.87 501.91
3 463.86 487.27
3 477.55 529.74
3 476.41 513.04
3 461.05 458
1 481.85 470.77
3 495.7 528.11
3 466.33 506.39
3 477.93 491.02
3 491.93 430.53
3 480.6 404
3 472.42 515.13
1 482.18 508.15
3 471.37 502.46
3 484.02 509.23
3 487.11 480.68
3 504 356.36
3 484.48 470
3 483.96 556.67
3 467.05 502.52
1 481.83 598.67
1 472.06 472
3 473.7 477.07
3 479.76 440
3 478.44 563.24
3 474.97 499.01
3 494.11 491.03
3 490.47 420.85
3 466.14 458.71
3 483.26 505.52
3 469.08 432.31
3 476.66 496
3 488.17 456.8
3 476.41 547.69
3 487.44 465.19
3 480.48 477.07
3 490.96 522.61
3 484.55 509.41
3 478.69 508.42
3 479.02 507.89
3 479.37 539.05
3 482.22 493.33
3 490.25 520.95
1 491.99 456.92
3 471.62 504.12
3 498.91 476.84
3 481.12 509.47
1 481.4 509.52
3 499.36 395
3 471.72 487.55
3 469.67 524.49
3 475.03 464.77
2 478.52 520.77
3 487.37 507
1 462.69 557.71
3 481.71 524
3 474.74 515.95
3 475.78 415.56
3 475.56 493.49
3 456.97 455.38
3 482.32 495.96
3 483.71 478.53
3 462.77 431.67
3 471.7 531.61
3 478.14 487.69
1 500.41 461.67
3 490.09 494.74
3 503.75 421.18
3 491.25 457.09
1 491.15 509.09
3 476.7 493.56
3 485.46 496.47
3 503.39 505.41
3 490.43 495.84
3 474.3 498.1
3 482.63 520.21
3 496.67 516.49
1 479.96 500
3 463.3 508.7
3 476.6 429.23
3 473.07 482.1
3 481.31 496.46
3 473.82 468.74
3 465.26 548.33
3 478.74 484.42
3 486.65 445
3 474.89 497.93
3 470.94 541.87
3 473.33 484.85
3 487.54 460
3 500.58 513.85
3 462.95 495.11
3 475.71 499.35
3 473.98 512.77
3 489.23 528.44
1 495.75 459.17
3 478.61 490.91
3 496.33 484.44
4 499.51 495.56
3 489.27 503.64
3 496.04 374.55
3 456.69 537.23
3 482.94 492.38
3 474.57 498.02
3 496.09 560
3 470.49 448.36
3 527.52 405
3 489.17 513
3 478.31 496.36
3 470.21 552.38
3 494.97 451.33
3 470.56 506.5
3 481.86 520
3 476.62 496.6
3 487.71 518.18
3 477.94 463.33
3 484.83 483.43
3 466.73 555.38
3 467.41 492.92
3 467.54 537.14
3 477.34 471.75
3 471.04 528.95
3 474.73 488.71
3 487.6 501.46
1 456 500
3 468.49 507.75
3 489.79 496.19
4 473.45 480.26
3 472.15 555
3 472.07 489.79
1 470.78 491.2
3 478.8 456.52
3 468.52 567.78
3 499.43 513.33
3 476.12 497.27
3 488.84 453.33
3 443 516
3 473.53 433.33
3 478.18 484.08
3 479.47 486.25
3 486.08 551.52
3 472.43 555.03
3 488.49 545.41
3 478.88 488.24
3 460.09 566
3 488.13 448.29
3 467.17 526.36
3 463.78 511.91
1 459.27 563.08
3 493.46 527.37
3 486.21 540.48
3 484.12 486.79
3 477.19 440.36
3 468.16 495.17
1 465.36 492
3 494.01 500.91
3 470.36 535.61
2 480.99 501.33
3 479.25 518.11
1 470.73 482.41
3 487.75 543.33
3 489.34 468.52
3 488.48 492.22
3 457.45 472.17
3 486.39 496.47
3 484.16 480.95
3 478.91 479.36
3 473.39 553.04
3 471.61 498.33
3 459.1 511.82
1 454.96 399.35
3 488.7 516.15
1 472.08 477.14
3 478.16 465.81
3 487.47 451.2
3 495.45 508.57
1 484.01 462
3 479.28 461.43
3 462.24 521.67
3 465.02 508.97
3 486.9 513.33
3 456.39 452.31
3 469.69 509.06
3 478.28 498.75
3 478.05 470.09
3 484.92 502.86
3 470.75 441.25
3 479.88 465.79
3 481.29 542.73
3 488.52 500.77
3 458.89 406.67
3 459.99 523.08
3 485.42 455.81
3 486.68 410.45
3 480.37 457.96
3 465.96 457.33
3 475.38 493.33
3 486.71 480
3 487.91 341.74
3 495.9 486.4
3 488.54 503.87
1 469.78 500
3 474.77 480.27
3 497.44 476.92
3 479.69 470
1 461.06 617.86
3 483.34 501.29
3 465.61 526.06
3 452.76 475.76
3 474.18 507.27
3 485.6 519.61
3 483.73 458.57
3 486.07 427.06
1 455.32 603.16
3 473.02 437.39
3 466.3 521.5
3 485.77 518.31
3 459.94 532.68
3 479.22 494.29
3 493.23 481.54
2 476.69 416.23
3 477.99 469.14
3 489.78 532.67
3 470.31 521.31
3 500.9 462.22
3 480.54 528.74
3 472.72 492.89
3 457.49 522.86
3 464.78 487.92
3 463.43 476.88
3 474.95 493.21
3 470.32 483.9
3 475.7 448.45
3 483.24 518.06
3 511.7 461.54
3 484.98 481.03
3 478.44 495.19
3 453.73 325.45
3 468.56 491.93
3 513.87 378.67
3 490.06 436.25
3 485.63 505.81
3 486.37 468.42
3 479.43 463.05
3 471.34 481.41
3 483.7 478.97
3 458.32 520.91
3 491.65 488.75
3 472.71 525
3 488.66 447.73
3 482.28 476.86
3 469.35 494.07
1 458.98 454.29
3 464.75 469.31
3 476.95 508.21
3 491.08 538.75
3 461.05 472.67
3 493.17 526.67
3 480.33 455.47
3 466.75 498.75
3 481.06 522
3 472.7 443.85
3 467.36 422.4
3 484.21 486.25
3 485.35 416.84
3 471.05 472.19
3 454.38 426.67
3 471.13 469.23
3 460.44 444
3 464.65 517.5
3 490.75 402.22
3 497.42 440.67
1 463.81 547.53
3 470.64 506.95
3 484.41 435.2
3 472.62 469.74
3 469.93 461.25
3 479.25 460
3 474.23 511.75
3 455.99 537.33
3 461.48 453.04
3 481.96 458.27
3 468.85 516.97
3 471.92 391.46
3 475.6 496.52
3 458.92 506
3 492.12 456.57
3 471.71 500.67
3 481.53 488.5
3 463.99 480.78
3 464.96 484.76
3 496.93 475
3 468.37 471
3 470.21 594.41
3 466.16 568.72
3 460.3 382.86
3 482.21 553.33
2 453.91 520
3 468.64 486.5
2 465.17 530
3 457.83 531.67
3 434.52 469.33
3 461.78 538.89
3 460.76 508.75
3 471.56 468.24
3 474.76 406.09
3 491.87 508
3 450.53 492.86
3 490.53 500
3 519.64 450.67
3 463.81 477.33
3 466.61 472.67
3 467.09 518.75
3 476.07 486.44
3 465.58 517.31
3 482.43 503.08
3 456.85 523.33
3 481.68 501.74
3 469.37 488.24
1 467.99 570.77
3 463.63 524.61
3 466.55 451.82
3 466.32 471.72
3 460.01 463.43
3 477.25 511.72
3 480.33 489.62
3 486.76 402.52
3 475.42 515.1
3 456.3 485.59
3 482.39 497.58
3 466.31 414.29
3 470.74 479.17
3 480.65 474.46
3 473.3 479.46
3 464.87 485.57
3 464.84 537.01
3 484.07 470.09
3 469.5 405
3 476.32 528.94
3 457.49 535.4
3 495.49 480
3 465.39 484.94
2 457.27 437.27
3 463.3 471.91
3 472.46 480.77
3 467.11 485.08
3 467.05 493.73
3 465.11 482.11
3 481.97 414.55
3 477.22 492.26
3 479.19 463.67
3 486.88 376.92
3 466.52 467.44
3 487.17 468.89
3 491.83 477.24
3 483.62 465.41
3 456.98 527.5
3 486.35 446.32
3 482.71 399.15
3 474.08 492.39
1 510.11 435.88
3 482.12 500.51
3 472.46 482.5
3 479.74 430.49
3 458.89 477.95
3 465.42 514.67
3 486.95 481.7
1 472.03 514.48
3 468.49 477.82
3 447.5 471.43
3 478.92 433.33
3 478.56 471.18
3 477.44 415.76
3 460 533.65
3 473.14 532.27
3 474.17 513.92
3 469.17 446.15
1 464.96 556
1 487.36 541.43
3 459.34 540
3 447.34 536.19
3 491.07 502
3 490.85 434.81
3 485.82 491.03
3 488.18 541.6
3 467.23 489.33
1 459.7 510.77
3 474.47 453.33
3 479.26 482.46
3 472.95 451.86
2 461.32 496.67
3 497.13 438.46
3 462.62 519.82
3 455.77 448
3 463.9 509.2
3 463.14 533.33
3 467.51 455.28
3 462.95 492.63
3 461.63 553.12
3 465.86 431.96
3 457.04 484.38
3 496.96 443.53
3 457.55 505.71
3 446.82 498.26
3 484.06 478.18
3 482.69 526.67
1 441.76 510
3 478.49 493.38
3 472.67 473.71
3 475.89 452.05
3 461.41 550.24
3 458.37 431.75
1 491.79 467.96
